url,title,ts,热点随笔,热点新闻,作者
https://www.cnblogs.com/cmt/p/14727025.html,上周热点回顾（4.26-5.2）,2021-05-03 09:32,"['【故障公告】数据库服务器 CPU 100% 引发网站故障', '同事写了一个疯狂的类构造器，我要疯了，Builder 模式都不会么？！', '老爷子这代码，看跪了！', '这款能够生成文档的接口测试软件，为什么越来越受欢迎？', '.Net Core 集成 Kafka', '记一次 .NET医疗布草API程序 内存暴涨分析', '.NET RulesEngine（规则引擎）', 'DDD实践反思', 'CSS 还能这样玩？奇思妙想渐变的艺术', 'Asp.Net Core&CAP实现分布式事务', '做一个官网需要多长时间\xa0', '开源Influxdb2高性能客户端']","['明尼苏达大学研究团队道歉，Linux内核维护人员：拒绝', '北京一处级干部当骑手1天只赚41块 美团回应', '“留光”1小时！我国科学家刷新世界纪录迈向“量子U盘”', '消息称华为招聘半导体设备人才 网友：光刻机是刚需', '我国空间站核心舱发射入轨！你想了解的知识点基本都在这里了', '深度复盘：亚马逊AWS帝国 是如何被微软奇袭的？', '水滴互助：举起公益大旗 割了一盘1亿人的韭菜', '黑客大佬去世 年仅42岁：曾发现DNS漏洞拯救了互联网', '特斯拉维权女车主父亲首次发声：踩得轻？我不要命了吗？', '中国空间站未来可媲美国际空间站 核心部件100%自主技术', '腾讯被抄袭获赔3000万：《DNF》被完整复刻为手游', 'PyTorch官方培训教程上线：从基本概念到实操，小白也能上手']","['博客园团队', 'Java技术栈', 'why技术', '奔四少年', 'Agile.Zhou', '一线码农', 'HueiFeng', '五岳', 'ChokCoco', '微笑刺客D', '小土豆biubiubiu', 'jiulang']"
https://www.cnblogs.com/cmt/p/14703333.html,上周热点回顾（4.19-4.25）,2021-04-26 09:52,"['[翻译]正式宣布 Visual Studio 2022', '一次失败的创业经历', '再见，深圳~长沙，我又来啦', '又一起.NET程序挂死, 用 Windbg 抽丝剥茧式的真实案例分析', '我很久没写代码了，但我是个好架构师', '记一次 .NET游戏站程序的 CPU 爆高分析', '前端框架之争丨除了Vue、Angular和React还有谁与之争锋', '从键盘按下一个6，到显示出来，计算机发生了什么？', '新入职一家公司如何快速进入工作状态', '毕业两年，我要跳槽去阿里巴巴了，做个阶段总结，开启新的人生', '2021年IT行业八大趋势预测', '一个诡异的MySQL查询超时问题，居然隐藏着存在了两年的BUG']","['苹果春季发布会最全汇总：iPhone 12、iPad Pro、iMac 和 AirTag，真正的科技「春晚」', '姚班大神胡渊鸣回国创业！超一半员工为清华校友，团队人均竞赛金牌数≥2', '美国权威调查报告：特斯拉246起“刹车失灵”均是因踏板使用错误', '重磅！清华大学成立“芯片学院”：集成电路专业学院来了', '董明珠回应对小米造车的看法：我们早就造了，比小米更早', '达摩院用128张GPU烧出“中文版GPT-3”，我们处于好奇试了一下…', '人类直升机首次成功在火星上空飞行！一文了解本次试飞的方方面面', '人脸识别国家标准制定中：不得强制刷脸、验完应删除', '比特币崩盘了？过山车行情的背后发生了什么', '价值超3亿！被盗的新MacBook Pro设计图纸曝光', '曹光彪名下全部财产捐赠清华：110周年校庆一份厚重礼物', '中国首次完成商业航天天地激光通信：速度可达百兆']","['Rwing', '茶底世界', '邹琼俊', '一线码农', '四猿外', '一线码农', '葡萄城技术团队', '轩辕之风', 'Mr于', '小菠萝测试笔记', '陈琦聊测试', 'CoderW喜欢写博客']"
https://www.cnblogs.com/cmt/p/14675578.html,上周热点回顾（4.12-4.18）,2021-04-19 09:43,"['一个技术总监的忠告：你精通那么多技术，为何还是做不好一个项目？', '上周热点回顾（4.5-4.11）', '我成为 Microsofti Azure MVP 啦！（ps：不是美国职业篮球）', '如何从 dump 文件中提取出 C# 源代码？', '.NET Core3.1 Dotnetty实战系列视频', 'Asp.Net Core 5 REST API 使用 RefreshToken 刷新 JWT - Step by Step', '如何在 NET 程序万种死法中有效的生成 Dump (上)', '【面试技巧】老生常谈之 n 种使用 CSS 实现三角形的技巧\xa0', 'AgileConfig - 轻量级配置中心1.2.0发布，全新的UI✨✨✨', 'EFCore3.1+编写自定义的EF.Functions扩展方法', '又是一年毕业季——如何入坑程序员', 'Java字节流和字符流，是时候总结一下IO流了']","['182亿背后的沉默和喧嚣、爱护和警醒', '微软官宣：斥资197亿美元收购智能语音巨头Nuance', '实测37款App：原来我们每天被读取几千次', '为了环保种下6万多株胡杨！华为去年许下的承诺兑现', '竞业协议“下沉”，普通程序员逃不过的坑', '清华“魔镜”为中国生命科学赢得宝贵先机', '机器狗化身警犬执法！网友：我不想活在《黑镜》里', '数字人民币增加6个试点测试地区：正式版待定', '被骗39元后，我发现了AI算命的财富密码', '新截图确认：Windows 10将获得新圆角UI设计！', '小米做出苹果都无法量产的 AirPower 了？', '马云出席俄罗斯地理学会监事会会议 全程只喝茶不发言']","['四猿外', '博客园团队', 'Grant_Allen', '一线码农', 'CallmeJust', '技术译民', '一线码农', 'ChokCoco', 'Agile.Zhou', 'GuZhenYin', 'Mr于', '双子孤狼']"
https://www.cnblogs.com/cmt/p/14646662.html,上周热点回顾（4.5-4.11）,2021-04-12 09:45,"['博客园，你肿么了？', '我，第一次做项目经理，干赔了', '上周热点回顾（3.29-4.4）', '技术从业者的未来（2）', '.NET 6 Preview 3 发布', '假如易立竞吐槽程序员。。。', '.Net5 WPF快速入门系列教程', '企业研发流程演进之路', '分享一次排查CLOSE_WAIT过多的经验', 'Vue3教程：Vue 3 + Element Plus + Vite 2 的后台管理系统开源啦', '80%的人都不会的，15个Linux实用技巧', '我被删库了']","['让你手机成瘾的不是App，而是缺乏意义的生活', '2万米粉提70万字建议，雷军回应：包邮金额降至69元', '低估了传统汽车供应链封闭性？华为“Tier 1”梦难做', '90亿美元Java案大翻盘！美最高法院判谷歌未侵权', '李国庆谈35岁职场危机：人口红利惯的！不必过于在意', '蛋壳梦碎纽交所：惨遭摘牌 老虎环球基金与蚂蚁成冤大头', '“掠夺”淘宝：这才是字节跳动上市的秘密武器？', '我在大厂，不说人话', '旷视的破衣烂衫下 全是AI行业的虱子', '美媒警惕：数字人民币可能动摇美国力量的支柱', '设十亿奖学金、捐赠6600万，丁磊的教育梦在长跑', '疯狂的炒鞋生意：1499元李宁转手卖8万，净赚60倍']","['悟空聊架构', '四猿外', '博客园团队', 'lex-wu', 'hez2010', '码农小说家', 'CallmeJust', 'RudeCrab', '踩刀诗人', '我是13', '肖邦linux', '程序员内点事']"
https://www.cnblogs.com/cmt/p/14620499.html,上周热点回顾（3.29-4.4）,2021-04-06 09:54,"['【故障公告】阿里云 RDS SQL Server 数据库实例 CPU 100% 引发全站故障', '历史性突破：.net core 客服系统单客户日处理消息量超过 1.7 万条', '卧槽，线上数据删错了，差点被老板开除', '关于园子以看代审，分摊责任的建议', '我终于知道公司前端为啥不加班了…', '我在创业公司的云原生之旅', '体验用yarp当网关', '面向前端开发人员的VSCode自动化插件\xa0', '回忆那些年我玩过的ide,看看哪些你也玩过,看图回忆', '刚火了的中台转头就拆，一大波公司放不下又拿不起来！', '一文彻底搞懂JS前端5大模块化规范及其区别', '大刘跌倒，老田吃饱——首席架构师之争']","['小米MIX折叠屏来了，9999元起！雷军宣布最后一次创业：造车！', '鸿蒙究竟是什么？能干什么？和安卓有啥区别？我们和鸿蒙开发者聊了聊', '清华大佬在豆瓣征友 却因为外貌遭受莫名其妙的网暴', '神不知鬼不觉 星舰四次花式爆炸！马斯克：下一位壮士就位', '任正非：坚决要把“夹心阶层”消灭掉！', '曾闹离职的梁孟松：中芯国际将其收入提高4.5倍、加赠一套2200万住房', '巨头不想再将“命脉”交给微信、支付宝', '微信为何绑不了QQ？一图了解', '我去了一趟比亚迪总部，看看他们怎么花 2.5 亿来「毁车」', '李彦宏“日拱一卒”', '腾讯有点小尴尬', '深度操作系统20.2发布：新有灵犀，唯美有度']","['博客园团队', 'sheng.chao', '苏三说技术', '路过秋天', '华为云开发者社区', '紫色飞猪', '饭勺oO', '葡萄城技术团队', 'ideryi', '小傅哥', 'Echoyya、', '四猿外']"
https://www.cnblogs.com/cmt/p/14535622.html,上周热点回顾（3.8-3.14）,2021-03-15 09:26,"['实话实说：只会.NET，会让我们一直处于鄙视链、食物链的下游', '.NET 6 Preview 2 发布', '.NET 5下的Blazor是否可以大规模正式使用？', '奇思妙想 CSS 文字动画', '最难的不是递归，是这场面试的有缘无分', '漫画 | 公司前端把后端告上县衙，还列了 5 宗罪！', '面试被吊打系列 - Redis原理', '开源一个新的雪花算法（雪花漂移）', 'Redis工具收费后新的开源已出现', '如何在 C# 中使用 Channels', '[UWP] 模仿哔哩哔哩的一键三连', '你以为在做的是微服务？不！你只是做了个比单体还糟糕的分布式单体！']","['阿里巴巴员工吐槽996、领导PUA', '中国互联网不幸福：固有的加班基因 内卷越来越严重', 'Linux之父警告全球程序员：我刚发布的5.12内核有bug 你们千万别用', '为赚8000块钱，闲鱼卖家恶意虚假投诉2373名滴滴司机', '90后美女基金经理引热议：上任10天亏损20% 浮亏10亿', '高晓松的困局，阿里也解不了', '靠「猜」答案获得顶会最佳论文，华人IOI金牌获得者找到复杂「鸡兔同笼」最简解法', '股王变股神？腾讯”靠炒股”去年赚了1200亿美金……', '针刺不起火！广汽埃安“弹匣三元锂电池”发布', '在淘宝上卖故事的女人：我有一个人生银行，存放了2203段奇遇人生', '上班4年“武功”全废，想跳槽却被HR嘲讽，这位搞AI的硕士小哥心态崩了', '把显示器“穿”在身上！复旦团队自主研发全柔性织物显示系统']","['_小码甲', 'hez2010', '青城同学', 'ChokCoco', '码农小说家', '漫画前端∙苏南', '张坚', 'yitter', '三十三重天', '码农读书', 'dino.c', '程序猿DD']"
https://www.cnblogs.com/cmt/p/14497975.html,上周热点回顾（3.1-3.7）,2021-03-08 09:29,"['助园一臂之力：发布博客园赞助者计划', '老板要我开发一个简单的工作流引擎', '试用期没过，因在公司上了1024网站。。。', '一个基于 Vue3 的开源项目，3个月时间 star 终于破千！', '注释，今晚我不关心代码，我只想你', '在主动要求涨工资这事上，不要学我！从第一份工资800开始说起', '一个故事看懂内存条工作原理', '通过 .NET NativeAOT 实现用户体验升级', 'AntDesign Pro + .NET Core 实现基于JWT的登录认证', '银行科技到底怎么样？我曾经的四年告诉你 ！', '如何使用 HttpReports 监控 .NET Core 应用程序', 'AOP面试造火箭始末']","['打开GTA 5竟要跑19.8亿次if语句 黑客嘲讽代码烂 修改后快70%', '千亿芯片骗局闹剧终结！烂尾的武汉弘芯遣散全体员工', '三年白干！程序员孙某因违反《竞业协议》赔偿腾讯97.6万元，返还15.8万元', '看完腾讯全新的防沉迷专利！我有点慌了', '货拉拉司机和女孩的命，都不好', '你又见证马斯克创造历史！SpaceX星舰从万米高空飘落稳稳站住', '女乘客坠亡背后的情绪火山', '为了整明白苹果电脑到底会不会中毒！我真的把病毒拷了进去', '联合国把《王者荣耀》工作室请去了：为了救地球', '弹窗广告关不掉？工信部：遇到网络不良和垃圾信息可以打12321举报', '越来越多人，盯上了程序员的饭碗', '鸿蒙OS是安卓换壳？华为王成录：吐槽者没有太准确理解什么是开源']","['博客园团队', 'MCTW', '程序猿石头', '我是13', '特立独行的分享', '四猿外', '轩辕之风', 'hez2010', 'Agile.Zhou', '程序猿DD', 'SpringLeee', 'ErnestEvan']"
https://www.cnblogs.com/cmt/p/14461918.html,上周热点回顾（2.22-2.28）,2021-03-01 09:37,"['🎊 Element UI 新春快报', '前端优秀实践不完全指南', '别再这么写代码了，这几个方法不香吗？', '程序员如何在VsCode上看基金？', '我用开源工具给女朋友写道歉信！', '经典面试题：在浏览器地址栏输入一个 URL 后回车，背后发生了什么', 'C#使用OpenCV剪切图片中的人物头像', '亿级流量架构之网关设计思路、常见网关对比', '推荐几个好用的程序员效率神器', '动态表单存储设计', '上天的源码要不要——GitHub 热点速览 v.21.08', '一个巧合，我把文档写进了代码里']","['27岁华裔小伙一战成名！搞出美国新冠最准预测模型 一人干翻专业机构', '美国火星车失联的7分钟，高清视频传回来了', '17999元起，华为Mate X2折叠屏手机来了！鸿蒙2.0马上就到', '57岁老人创业逆袭：打造爆款收音机！数百万年轻人疯狂买单', '豆瓣9.4分，这还是你记忆中的那只「喜羊羊」吗？', '在等比特币暴涨之前 得先做好赔光的准备', '货拉拉能有什么坏心眼儿？', '游戏官网上线，字节跳动能成中国游戏第三极吗？', '传统4S店的噩梦？特斯拉公开了全国统一维保价目表', '惹什么猫都别惹熊猫！「功夫熊猫」20年对人类拿下4血', '华为手机循环利用全过程首次揭秘', '用VS Code直接浏览GitHub代码 | 12.1K星']","['朱昆', 'ChokCoco', '楼下小黑哥', '特立独行的分享', '特立独行的分享', '飞天小牛肉', 'kiba518', '等不到的口琴', '后端技术小屋', 'TfcYe', '削微寒', '飞灰同学']"
https://www.cnblogs.com/cmt/p/14428441.html,上周热点回顾（2.15-2.21）,2021-02-22 09:32,"['.NET 6 Preview 1 发布', '这是我做的博客园皮肤！就叫他sakebowUI了！', '从华为养猪说起，聊聊我对中国计算机发展的一个遗憾-为何我们没有开发出自己的编程语言', '快速搞懂.NET 5/.NET Core应用程序的发布部署', '漫画 | 北上广深打工人月薪五万回老家的“注意事项”', 'VS Code使用Git可视化管理源代码详细教程', '使用SQL-Server分区表功能提高数据库的读写性能', 'Dapr 正式发布1.0', '一次悲惨的被挖矿经历', '字节半年，我的认知升级', '【重榜？】.NET 6 Preview 1 开箱上手！带你尝试新版本更新！', 'Dapr 知多少 | 分布式应用运行时']","['耗资27亿美元，美国又一辆核动力火星车成功着陆，还带了直升机', '开工大吉B面，为什么有年轻人开年就逃离互联网？', '微软发布 .NET 6 Preview 1', '一位华裔复活了美国奥数国家队：掌舵6年4次夺冠，打破中国队“垄断”', '一个程序员眼中的上帝 会设计出啥样的电脑系统？', '日本“躬匠”精神？丰田日产等供应商承认篡改刹车零部件数据', 'VR扯掉了中国科技圈的遮羞布', '雷军造车，一场有所怀疑的迷恋', '李彦宏：百度要下硬功夫，不做创新""气氛组""', '万万没想到，“红孩儿”竟然做了程序员，还是CTO!', '留京女孩初一被困浴室30多小时 天猫精灵：将上线紧急呼救功能', '后厂村没有“就地过年”']","['hez2010', 'sakebow', '启明星工作室', 'Eric zhou', '漫画前端∙苏南', '追逐时光者', 'Agile.Zhou', '张善友', 'Ms08067安全实验室', '大史不说话', '痴者工良', '「圣杰」']"
https://www.cnblogs.com/cmt/p/14403221.html,上周热点回顾（2.8-2.14）,2021-02-15 08:57,"['再记一次 应用服务器 CPU 暴高事故分析', '快速获取 Wi-Fi 密码——GitHub 热点速览 v.21.06', '从.NET看微软的焦虑', '牛年 dotnet云原生技术趋势', '被收费绘图工具 PUA 了怎么办？来看看这个老实工具吧', '【.NET 与树莓派】让喇叭播放音乐', '历时六个月项目开发的心得与我的庚子年', 'Dapr 已在塔架就位 将发射新一代微服务', 'H5网页应用打包安卓App (全网最详细教程)', '程序员必备的一些数学基础知识', '.Net Core 国际化', '只要代码足够乱，老板就不可能开了我']","['计算机搞定44年几何难题：原来这2个人25年前猜对了', '大西瓜“爆了”，网红小游戏割韭菜套路大揭秘', '这个国外大学生的作弊神器 竟是乔布斯的老朋友做的？', '央视将播出这部日本动画 什么神制作有这个排面？', '员工网上晒腾讯年终奖：每人100股公司股票 价值超6万元！', '美国20岁散户炒股自杀：误以为血亏73万美元 结果竟是乌龙', '腾讯AI书法出师：字迹媲美颜真卿 免费为你写春联', '“人造太阳”上的这些“超级材料”中国造', '陪王冰冰拜年、给王一博伴舞：央视春晚机器牛走红！', '一顿操作猛如虎，最后战绩两块五？| 春节薅羊毛指南', '人人字幕组，不关留着过年吗？', '虾线真的很脏吗？虾头里的""虾黄""是虾屎吗？内行才知道']","['一线码农', '削微寒', 'dotnetcms.org工作室', '张善友', '削微寒', '东邪独孤', '南橘ryc', '张善友', 'Khazix', '柯广', 'Bug小天才', 'lts8989']"
https://www.cnblogs.com/cmt/p/14387648.html,上周热点回顾（2.1-2.7）,2021-02-08 09:34,"['一位大龄程序员所经历的面试的历炼和思考', '漫画 | CPU战争40年，真正的王者终于现身!', '分享一款10年前我赚第一桶金的项目', '大型翻车现场：如何实现记录存在的话就更新，如果记录不存在的话就插入。很简单、但是很实用', '漫画 | 程序员的悲哀是什么？', '.Net微服务实战之必须得面对的分布式问题', '图解 | 原来这就是线程池', 'NoSQL：一个帝国的崛起', '当 .NET 5 遇上OpenTelemetry，会碰撞出怎样的火花？', '【译】.NET 5. 0 中 Windows Form 的新特性', 'C# 实现语音聊天', '聊聊那些年的骚操作！！！']","['2021支付宝“集五福”攻略：多种隐藏玩法 可多扫十张福卡', '寻找华为之外的中国十大技术硬核公司', '程序员拒绝春节带电脑回家工作被开除 判决获赔19.4万', '继黑神话悟空之后 又一款被老外吹爆的国产游戏', '25岁中国“天才少年”再发Nature！已经第5篇了', '人人影视死的不冤，只是可惜了', '开了会员配送费却猛涨3倍！App会“偷听”吗？', '市值超万亿港元！那个CEO写下70万行代码的公司上市了', '特斯拉甩锅国家电网失败！网友神评：离315晚会不远了', '“互联网留守儿童”：大厂员工的下一代', '互联网大戏！被腾讯封杀三年，抖音这次忍不住了', '大神用《我的世界》还原武汉城：20平方公里 超3亿个模块']","['琴水玉', '码农翻身', '胡尐睿丶', '赐我白日梦', '*IT界农民工*', '陈珙', '闪客sun', '码农翻身', 'SpringLeee', 'MeteorSeed', 'yswenli', '*IT界农民工*']"
https://www.cnblogs.com/cmt/p/14355049.html,上周热点回顾（1.25-1.31）,2021-02-01 09:03,"['在冷风中我凌乱了半小时，只因健康码刷不出来\xa0', '每月一更的《HelloGitHub》第 58 期，来啦！', '一文告诉你Java日期时间API到底有多烂', '拒演""拼命工作""的苦情戏，如何更聪明地提高工作效率?', '我的2020回顾——技术篇', 'Java面试官经验谈：如何甄别候选人真实的能力，候选人如何展示值钱技能', 'winform 调用摄像头扫码识别二维码\xa0', '.NET 中依赖注入组件 Autofac 的性能漫聊', '阿里 Mock 工具正式开源，干掉市面上所有 Mock 工具！', '写博客3年了，说点儿心里话', 'CSS奇思妙想 -- 使用 CSS 创造艺术', '.NET Core部署到linux(CentOS)最全解决方案，入魔篇(使用Docker+Jenkins实现持续集成、自动化部署)']","['“华为天才少年”自制百大Up奖杯 网友：技术难度不高 侮辱性极强', '重庆约百架无人机“炸机”撞楼！程序写错、主机死机', '创业失败后，我决定开源所有产品代码', '完全无广告的百度搜索？百度开发者搜索Beta体验', '退2100的机票收2000的手续费？智行火车票APP的吃相能再恶心点吗！', '“拔网线”霸凌散户，华尔街惊现史上最丑陋的一天', '马斯克把飞船方向盘用在特斯拉新车上！乞丐版80万起', '百度的大logo与杀人犯的报道伦理', '被网暴的抗癌UP主，""用死证明了自己的病""', '为了拯救在线教育 这个老太太逼出了两百年的教学经验', '让我们摸了一下午鱼的《合成大西瓜》 到底有多魔性？', '清华团队曝光“新冠病毒”3D高清结构照！这个恶魔已感染1亿地球人']","['猿天地', '削微寒', 'YourBatman', '码匠赵铁柱', '画星星高手', 'hsm_computer', '随风去远方', 'Soar、毅', 'Java技术栈', '我没有三颗心脏', 'ChokCoco', '.NET快速开发框架']"
https://www.cnblogs.com/cmt/p/14323599.html,上周热点回顾（1.18-1.24）,2021-01-25 09:32,"['WTM5.0发布，全面支持.net5', '【年度总结】在大厂混了两年，然后呢？', '🎉 Element UI for Vue 3.0 来了！', '[工作札记]03: 微软Winform窗体中设计上的Bug，会导致程序编译失败，影响范围：到最新的.net4.7.2都有', '微服务架构 - 正确的开始', '以事实驳斥：改进你的c#代码的5个技巧（四）', 'CSS 奇思妙想边框动画', '理解领域驱动设计', 'newbee-mall 开源商城新计划：秒杀功能、优惠券、对接支付宝', '可恶的爬虫直接把生产6台机器爬挂了！', '基于Asp.Net Core 5.0依赖Quartz.Net框架编写的任务调度web管理平台', '2020年度总结 | 葡萄城软件开发技术回顾']","['2小时1.2万字！张小龙演讲全文：微信小而美 绝不是垃圾', '“熊孩子”乱敲键盘攻破了Linux桌面 大神：17年前我就警告过', '8.2K星标“程序员考公指南”登顶GitHub，创建者坦言：告别996，真香', '火绒公布QQ读取浏览器历史记录调查结果：确实存在、腾讯已更新修复', '最成功中国出海游戏！消息称《原神》开发商成上海服务业纳税金额第一', '任正非：公司并未到了生死关头 不需要用血烧热来炼钢', '拼多多风波后续：投票决定是否推行 “996” 加班费按月发放', '阿里自研RISC-V处理器玄铁910能跑安卓10了', '马斯克：让我成功的其实是工程思维', '揪出那个“匿名发帖人”：脉脉刺痛了谁', '中国空间站：正式出征！', '别了，锤子手机']","['liuliang79', 'NovaCN', '朱昆', 'thanks', 'lex-wu', '吃西瓜的星星', 'ChokCoco', '微笑刺客D', '我是13', 'java金融', '神叉', '葡萄城技术团队']"
https://www.cnblogs.com/cmt/p/14291243.html,上周热点回顾（1.11-1.17）,2021-01-18 09:34,"['965七年我失去了什么？得到了什么？', '面试之后，扼腕叹息。', '图解 | 原来这就是网络', '2020年工作上的最大收获——监控告警体系', '.Net微服务实战之负载均衡（下）', '.netcore 急速接入第三方登录，不看后悔', '晋升新一线的合肥，跨平台的.NET氛围究竟如何？', '领导力：不要做个“好人”', 'C#处理医学图像(一):基于Hessian矩阵的血管肺纹理骨骼增强对比', '动态方法拦截(AOP）的N种解决方案', '这么优雅的Java ORM没见过吧!', '一个7年程序员的2020之旅（从国企到鹅厂）']","['90后“天才黑客”为何被开除 错失上亿股票？', '猝死、跳楼、被开除，拼多多怎么了？', '中年失业破产后当雇佣兵、倒卖煎饼果子 游戏里的打工人也这么难？', '拼多多扒出员工的脉脉匿名消息，这波操作到底是怎么做到的？', '仿造健康码软件开发者被抓获：开发应用可随意展示红码绿码', '拼多多回应“删除手机照片”事件：将对产品进行改进', '我从互联网大厂“裸辞”', '信仰、教义和狂欢：蔚来卖的是车吗？', '曝光同事被抬上救护车被开除？拼多多称该员工在脉脉发布“极端言论”', '零工经济下的2亿“小哥”生死竞速 你们的社保在哪里？', '终结争议！一表看懂鸿蒙OS 2.0与安卓/iOS的区别', '自焚的饿了么骑手：工资被扣5000元 多次讨要未果而轻生']","['逃离沙漠', 'why技术', '闪客sun', '老於`', '陈珙', '开发者精选资讯', '依乐祝', '敏捷的水', '乔克灬叔叔', 'Artech', '白菜园', '三国梦回']"
https://www.cnblogs.com/cmt/p/14260661.html,上周热点回顾（1.4-1.10）,2021-01-11 09:25,"['博客园什么时候有的高低贵贱制度？？？', '对HTTP请求接口资源下载时间过长的问题分析', '神奇的 SQL 之性能优化 → 让 SQL 飞起来', '10年前，我就用 SQL注入漏洞黑了学校网站', '改进你的c#代码的5个技巧（一）', '不想加班开发管理后台了，试试这个 Java 开源项目吧！', '漫画 | 小公司卧薪尝胆三年，意外拿到美团offer', '看图知义，Winform开发的技术特点分析', 'API接口的安全设计验证—ticket，签名，时间戳', 'ASP.NET Core Controller与IOC的羁绊', '别再费劲去找后台的前端框架了，2021 年就用 Fantastic-admin 吧', '被自己以为的GZIP秀到了']","['国内互联网公司为什么加班这么狠？', '拼多多回应23岁女员工凌晨猝死：急救6小时依然无效', '拼多多被知乎来了一拳后 我开始对大厂的“辟谣”麻木了', '体检异常率99%，这届打工人的身体有多差？', '红旗Linux桌面操作系统11来了：支持国产自主CPU 全新UI设计', '拼多多事件：除了抱怨996，你真的在乎吗？', '买个菜就背上贷款了 网友称美团偷开金融服务：2个月利息翻倍', '为了赚钱，奸商们竟然炒起了十几年前的卡片相机', '雷军：2021年的第一件大事 给工程师发百万美金大奖', '过劳时代：过劳只是表象，格差才是内核', '可抵御所有已知黑客攻击 中国组建天地一体化量子通信网络', '如果没有离职，我可能就是下一个倒下的拼多多女孩']","['一 定 会 去 旅 行', 'lulianqi15', 'youzhibing2904', '风的姿态', '码农译站', '削微寒', '漫画前端∙苏南', '伍华聪', '一剑天门', 'yi念之间', '胡尐睿丶', 'lulianqi15']"
https://www.cnblogs.com/cmt/p/14228147.html,上周热点回顾（12.28-1.3）,2021-01-04 09:30,"['2020年终总结——卖公众号赚第一桶金后的心痛', 'C# 9 新特性 —— 增强的 foreach', '国产的开源数据库——GitHub 热点速览 Vol.52', '.NET 5 源代码生成器——MediatR——CQRS', '分享一个普通程序员的“沪漂”六年的历程以及感想', 'git原理学习记录：从基本指令到背后原理，实现一个简单的git', '发起一个开源项目：基于 .NET 的博客引擎 fluss', '80%的学校还在给新生上C语言，它们OUT了吗？', 'C#脚本引擎CS-Script', '神奇的 SQL 之擦肩而过 → 真的用到索引了吗', '一个20年技术老兵的 2020 年度技术总结', '我的2020年终总结：新的角色，新的开始']","['蒋凡被中止认定杭州高层次人才，人社局：接到举报', 'B站跨年晚会节目单终于来了 网友：神仙打架', '消息称阿里巴巴将取消“361”制度 不强制10%员工无年终奖', '小米11发布会： 小米11带来了最强性能和最好屏幕，MIUI 12.5才是完全体', '关于老板林奇的病情 游族公司究竟撒了多少次谎', '小米11上手体验：下了狠手，也留了一手', '国产大飞机研制取得重大进展：C919正式进入审定试飞阶段', '腾讯VS华为这一仗，我支持腾讯，但也理解华为', '因为手游吃鸡在阿富汗太火 搞得网吧老板都要跑路了', '阿里达摩院2021十大科技趋势：第三代半导体材料将大规模应用', '魔都这家公司给每人送一台五菱宏光，引来一大波争议', '为了把游戏接口做进Windows 这位大佬干翻了微软的管理层']","['泰斗贤若如', 'WeihanLi', '削微寒', '码农译站', '程序员老猫', '抑菌', '博客园团队', 'TechFlow2019', '波多尔斯基', '青石路', 'Kevin Wan', 'EdisonZhou']"
https://www.cnblogs.com/cmt/p/14200030.html,上周热点回顾（12.21-12.27）,2020-12-28 09:22,"['漫画 | 人到中年，一地鸡毛', '【故障公告】redis内存耗尽造成博客后台无法保存', '工作3年，看啥资料能月薪30K？', 'C#中烦人的Null值判断竟然这样就被消灭了', '“生如蝼蚁，当立鸿鹄之志”|2020年终总结', '从软件公司的异同点讲起，聊聊未来的程序员该如何选公司和谋规划', '记我第一次做培训讲师的那些事', '神奇的 SQL 之 HAVING → 容易被轻视的主角', '年底晋升，全网最详细的通关指南来了！', '30G 上亿数据的超大文件，如何快速导入生产环境？', '开源项目葫芦藤：IdentityServer4的实现及其运用', '十亿推荐关系优化实战']","['龙芯.NET正式发布 开源共享与开发者共成长', '反垄断关键时刻出幺蛾子，美团杀熟了', '《隐秘的角落》入围全球15部最佳剧集 唯一一部国产剧', '2020豆瓣年度读书榜单公布：共260本 最高9.6分', '余晟：今天，我不再信仰互联网', '你们在支付宝浇水的“武汉林”种下了 快来看看长啥样', '京东全员邮件：要勇于扶起摔倒的老人，不要怕被讹诈，公司是后盾', '郑渊洁，童话作家教你在互联网好好说话', '马云的摆渡人', '周鸿祎称年轻人不要太敏感：以后受到更大的打击 容易受不了', '多位UP主不幸离世 B站宣布将其账号列为纪念账号加以保护', '熬过2020，我的公司还活着']","['漫画前端∙苏南', '博客园团队', '小傅哥', '依乐祝', '程序员不帅哥', 'hsm_computer', '陈珙', '青石路', 'IT人的职场进阶', '楼下小黑哥', '福禄网络技术团队', '2J']"
